captura,precio,agencia,aseos,zona,superficie,habitaciones,gastos,quiet,views,condo,amenities,piscina,terraza,jardín,ascensor,parking
2024-09-10,79900,RE/MAX Asesoría Inmobiliaria,1.0,Avenida República el Salvador,80.0,4,80.0,0,0,0,0,0,0,0,0,0
2024-09-10,152407,RE/MAX Asesoría Inmobiliaria,2.0,"Cumbaya, Yanazarapata 0",9524.0,8,1.0,0,0,0,0,0,0,0,0,0
2024-09-10,184200,RE/MAX Asesoría Inmobiliaria,3.0,"Cumbaya, Yanazarapata 0",12058.0,8,1.0,0,0,0,0,0,0,0,0,0
2024-09-10,144900,RE/MAX Asesoría Inmobiliaria,2.0,"Cumbaya, Yanazarapata 0",9303.0,8,1.0,0,0,0,0,0,0,0,0,0
2024-09-10,72000,RE/MAX Asesoría Inmobiliaria,2.0,Veintimilla y 6 Diciembre,10163.0,4,55.0,0,0,0,0,0,0,0,0,0
2024-09-10,75000,RE/MAX Impacta,1.0,La Prensa N63 - 141,11204.0,5,30.0,0,0,0,0,0,0,0,0,0
2024-09-10,100000,RE/MAX Capital,1.0,Av 6 Diciembre,51.0,2,65.0,0,0,0,0,0,0,0,0,0
2024-09-10,63000,RE/MAX Asesoría Inmobiliaria,2.0,6 Diciembre N56-61 y Fresnos 0,8529.0,1,30.0,0,0,0,0,0,0,0,0,0
2024-09-10,115000,RE/MAX Capital,3.0,Francisco Andrade Marin,124.0,7,179.0,0,0,0,0,0,0,0,0,0
2024-09-10,74000,RE/MAX Capital,2.0,De los Cipreses,84.0,5,74.0,0,0,0,0,0,0,0,0,0
2024-09-10,98000,RE/MAX Futuro,1.0,M. Borrero,1028.0,4,120.0,0,0,0,0,0,0,0,0,0
2024-09-10,110000,RE/MAX Impacta,3.0,Oe 2b Mariano Pozo 100,1835.0,6,20.0,0,0,0,0,0,0,0,0,0
2024-09-10,180000,RE/MAX Asesoría Inmobiliaria,2.0,Jiménez la Espada,200.0,5,170.0,0,0,0,0,0,0,0,0,0
2024-09-10,65000,RE/MAX Supremo,2.0,Los Mastodontes,93.0,4,45.0,0,0,0,0,0,0,0,0,0
2024-09-10,50000,RE/MAX Capital,1.0,Calle Hualcopo a Una Cuadra del Colegio Paulo Sexto,109.0,6,5.0,0,0,0,0,0,0,0,0,0
2024-09-10,42000,RE/MAX Advance,1.0,Solanda Carlos Arboleda y Av. Teniente Hugo Ortiz,611.0,5,5.0,0,0,0,0,0,0,0,0,0
2024-09-10,140000,RE/MAX Supremo,2.0,Vicente Ramón Roca,140.0,3,49.0,0,0,0,0,0,0,0,0,0
2024-09-10,84000,RE/MAX Impacta,2.0,Manuel Lizarzaburo y Joaquin Sumaita,120.0,6,15.0,0,0,0,0,0,0,0,0,0
2024-09-10,85000,RE/MAX Asesoría Inmobiliaria,2.0,De Las Azucenas y Granados,12965.0,6,30.0,0,0,0,0,0,0,0,0,0
2024-09-10,89000,RE/MAX Asesoría Inmobiliaria,1.0,Republica del Salvador y Portugal,54.0,2,80.0,0,0,0,0,0,0,0,0,0
2024-09-10,35000,RE/MAX Empire,1.0,Alfareros,46.0,3,43.0,0,0,0,0,0,0,0,0,0
2024-09-10,110000,RE/MAX Capital,3.0,Santa María,12264.0,8,79.0,0,0,0,0,0,0,0,0,0
2024-09-10,145000,RE/MAX Capital,2.0,Av. de los Granados,153.0,4,140.0,0,0,0,0,0,0,0,0,0
