Precio,Ubicación,Ciudad,Expensas,Habitaciones,Baños,Área,Estacionamientos,Precio/m²,Fecha de Publicación,Descripción,Logo Agencia,Destacado
USD 80.000,MAÑOSCA Y AV OCCIDENTAL,"Iñaquito Alto, Quito",USD 70 Alícuota,2 hab.,2 baños,143 m² tot.,1 estac.,N/A,N/A,"Se vende departamento en el edificio monte real en la urbanizacion iñaquito alto ubicado en la calle juan diaz Y rodrigo muriel. El conjunto se encuetra en la mañosca Y av. Occidental. Caracteristicas del departamento: area de construcciÒN cubierta: 110m2. area de contrucciÒN abierta: 33m2. total area de construccion: 143m2. 1 dormitorio master con closet Y baño privado. 1 dormitorio con closet. 1 baño completo. sala - comedor. cocina con mubles altos Y bajos. patio con hermosa vista. cuarto de maquinas. bodega. 1 parqueadero. el edificio cuenta con: recepcion. salon comunal. canchas. el departamento se encuentra dentro de un conjunto privado en una ubicacion estrategica cerca de instituciones educativas, supermercados, servicios financieros. Cuenta con varias lineas de buses. Agenda tu cita para conocer el departamento.",./Plusvalia_raw_p43_060924_2243_files/logo_remax-supremo_1705008134615.jpg,Super destacado
USD 200.000,GONZALEZ SUAREZ Y BOSSANO,"Bosmediano, Quito",USD 176 Alícuota,3 hab.,4 baños,222 m² tot.,2 estac.,N/A,N/A,"Vendo amplio Y comodo departamento gonzalez suarez Y bossano amplio, luminoso. sector bosmediano. Con una ubicación ideal este departamento esta ubicado sobre la Avenida Gonzalez Suarez y la calle Bosano, a pocas cuadras de la av 6 de Diciembre las áreas de este departamento son muy amplias, Departamento muy claro. Descripcion: 186m2. Recibidor directo desde el ascensor, un departamento por piso. Sala y Comedor amplios con pisos de tablon de chanul en perfecto estado. 3 Dormitorios cada uno con baño completo. Sala familiar. Baño Social. Cocina Amplia con comedor de diario. Cuarto de máquinas. Baño de servicio. 2 bodegas. 2 parqueaderos. Pisos de áreas sociales de tablón de chanul. Dormitorios son alfombrados. Informes y Citas: Conny Moncayo Ver datos. C&M soluciones",./Plusvalia_raw_p43_060924_2243_files/logo_conny-moncayo_1709582251935.jpg,Super destacado
USD 88.350,SANTA LUCIA,"Santa Lucía Alta, Quito",USD 1 Alícuota,2 hab.,2 baños,77 m² tot.,1 estac.,N/A,N/A,"¡excelente oportunidad! Dptos de 2 O 3 dormitorios A estrenar. dentro de urbanización privada con control de acceso. Zona santa lucia. Excelente ubicación y hermosas vistas. Diseño moderno y con acabados de primera. departamentos disponibles: * 2 dormitorios - 95, 03 m2 con Balcón. 2 dormitorios - 2 baños - 1 parqueo - Bodega. U$S 88. 350. * 2 dormitorios - 126, 30 m2 con Patio. 2 dormitorios - 2 baños - 1 parqueo - Bodega. U$S 96. 534. * 3 dormitorios - 90, 23 m2 con Balcón. 3 dormitorios - 2 ½ baños - 1 parqueo - Bodega. U$S 93. 121. * 3 dormitorios - 92, 08 m2 con Balcón. 3 dormitorios - 2 ½ baños - 1 parqueo - Bodega. U$S 93. 828. áreas comunales: Acceso privado y vigilancia 24 hs. Accesos electrónicos. Sala Comunal. Área de bbq en la Terraza con Pérgola. Vista panorámica espectacular de Quito. Jardineras y áreas verdes. Ascensor de última generación. Luminarias led. Citófono. Agua caliente en tubería cobre. Calefón eléctrico. Amplia área de parqueos en subsuelo. Ahora también puedes encontrar más opciones como esta en nuestro canal de bienes en telegram ingresando en la barra de búsqueda de la app la palabra: “asesoresinmobiliariosec”",./Plusvalia_raw_p43_060924_2243_files/logo_ximena-de-luques_1522623592222.jpg,Super destacado
USD 75.000,Jeronimo Carrión y Paez,"Centro Norte, Quito",USD 80 Alícuota,3 hab.,2 baños,95 m² tot.,1 estac.,N/A,N/A,"Oportunidad, Departamento remodelado de 3 habitaciones en excelente estado -> Gigi Rodríguez 0 9 8 7 7 4 9 8 0 0 <- *La ubicación es ideal, está en el sector de La Mariscal a pocos pasos de la Clínica Pichincha, instituciones financieras, medios de transporte y todo tipo de servicios al alcance. Es un departamento céntrico y con excelentes accesos tanto vehicular como peatonal. - Edificio con jardín delantero, lobby, seguridad 24/7 y conserje. - Área: 95m2. - Amplia sala y comedor, espacio luminoso. - 3 dormitorios distribuidos en un master que tiene el baño dentro y los dos dormitorios secundarios con el baño compartido. - 2 baños completos. - Cocina cerrada con mesón de granito, incorporada está el área de máquinas. - Piso de madera. - Parqueadero. - Bodega. Precio: $ 75. 000",./Plusvalia_raw_p43_060924_2243_files/logo_inmueblesec_1627353146077.jpg,Super destacado
USD 117.000,"CUMBAYA, SAN ISIDRO","Cumbayá, Quito",USD 97 Alícuota,2 hab.,2 baños,120 m² tot.,2 estac.,N/A,N/A,"_ Ubicación Cumbaya Urbanización San Isidro. _ Segundo piso Ascensor. _ Edificio de 5 departamentos. _ área social piso de porcelanato salida a un pequeño balcon. _ amplia cocina con muebles altos y bajos. _ 1 dormitorio master con closeth y su baño privado. _ 1 dormitorio. _ 1 baño con ducha que es social y compartido para el dormitorio. _ área del departamento 70m2. _ área de maquinas en la terraza 10m2. _ área de bodega 16m2. _ 2 estacionamientos 24m2. _ área total 120m2. _ 19 años de construido. _ valor del condominio $34 del Edificio mas $63 de la urbanización. _ área comunal en la terraza. _ medidores de agua y luz independientes. _ agua caliente con calefón gas centralizado medidor independiente para cada departamento. _ Cisterna en el Edificio. _ Urbanización con mucha seguridad, canchas, areas verdes, juegos para niños. precio $117. 000. Paulina Cruz. Asesora Inmobiliaria. Ver datos",./Plusvalia_raw_p43_060924_2243_files/logo_paulina-cruz_1608745903310.jpg,Super destacado
USD 270.000,La Carolina,"La Carolina, Quito",USD 100 Alícuota,2 hab.,2 baños,130 m² tot.,2 estac.,N/A,N/A,"Departamento lujo epic. Espectacular departamento en la mejor zona de Quito. 2 habitaciones con su propio baño. Baño social independiente. Área de maquinas. 1 parqueadero. 1 bodega. Amenities del edifcios: Piscina. Área de eventos. Juegos infantiles para niños. Área de juegos para adultos. Jacuzzi, sauna, turco, spa y Gym. Informacion Vilma Muñoz: Ver datos",./Plusvalia_raw_p43_060924_2243_files/logo_accion-a-inmobiliaria_1725474255476.jpg,Super destacado
USD 218.000,San Isidro vista grande,"San Isidro - Vista Grande, Quito",USD 213 Alícuota,2 hab.,2 baños,217 m² tot.,2 estac.,N/A,N/A,"Excelente Departamento en venta urbanización cerrada. Guardiania 24/7. Linda vista. Parque privado de la urbanización con canchas. Juegos de niños. Sendero para caminata. 2 dormitorios. 2 1/2 baños. Baño de empleada. Área de máquinas. Amplia Sala de estar. Balcón. metros. Departamento 151, 72. Terraza 38, 48. Bodega 1, 75. Parq1. 12, 75. Parq2 13, 00. *Total. 217, 70 metros. incluye. Conserje medio tiempo y. Agua. A 5 minutos de cumbaya a 7 minutos de Quito",./Plusvalia_raw_p43_060924_2243_files/logo_lily-pena_1.jpg,Super destacado
USD 149.000,La Primavera,"Cumbayá, Quito",,2 hab.,2 baños,92 m² tot.,2 estac.,N/A,N/A,"Hermoso loft con jardín en Cumbayá. 2 dormitorios. Por estrenar. Sector Scala Shopping. Edificio nuevo sector residencial. En la mejor ubicación de la Primavera, a pocos pasos de la Ruta Viva (fácil salida hacia Quito y Puembo), muy cerca a farmacias, supermercados, centros comerciales, etc. Características: - 92 m2 más jardín. - 2 dormitorios con baño cada uno. - Baño social. - Área de máquinas (para torre) - Clóset de ropa blanca. - Incluye plancha de cocina. - 2 estacionamientos. - Ascensor. Áreas y servicios comunales: - Rooftop con área de bbq y pérgola. - Área verde. - Conserje. - Guardianía virtual. - Cámaras de seguridad. - precio: $149. 000. Más información y citas: Ver datos. Ver datos",./Plusvalia_raw_p43_060924_2243_files/logo_savana-bienes-raices_1505513148716.jpg,Super destacado
USD 109.900,Teodoro salem y Wandwmberg,"California, Quito",,3 hab.,2 baños,127 m² tot.,1 estac.,N/A,N/A,"Hermoso departamento!! Excelentes acabados. Barrio Bonanza, California Baja! Cercano al cotac. En una de las mejores zonas residenciales de Quito, a 3 minutos del supermaxi, fybeca, bancos, etc!! A 10 minutos de la udla al alcance de los mejores colegios de Quito(sek, tomas moro, ism, etc) Zona segura, a una cuadra de la upc!! A 4 cuadras del nuevo parque Bicentenario. Hermoso departamento de 3 dormitorios espacios, amplios, comodos, luminoso, ventanales de piso a techo, cocina tipo americana, con diseños de vanguardia, mesones de granito importado, griferia fv, Brigs, lo mejor en acabados, closets de pared a pared aplique crédito hipotecario! Baños con ventilación natural. acceso independiente, Pet friendly!! En el precio incluye el área de parqueadero, bodega y área de secado(opcional) 2 baños y 1 baño social. Puerta blindada, proyecto con área de patio. Vivienda para perritos en el último piso(opcional) Descuentos para pagos en efectivo 104, 900$ De 3 dormitorios pago crédito: 109, 000$",./Plusvalia_raw_p43_060924_2243_files/logo_espinel-espinel-constructora-e-inmobiliaria.jpg,Super destacado
USD 220.000,Quito Tenis,"Quito Tenis, Quito",,4 hab.,3 baños,400 m² tot.,2 estac.,N/A,N/A,"Te presentamos en venta este excelente departamento remodelado, ubicado en el cotizado barrio Quito Tenis. La propiedad cuenta con Terraza frontal y jardín/patio posterior, 4 dormitorios, 3. 5 baños, cocina espaciosa y bien integrada, y 2 parqueaderos. Ubicación: El departamento está situado en el centro norte de la ciudad, en Quito Tenis, un sector que ofrece acceso cercano a servicios como bancos, farmacias, cafeterías, supermercados y servicios médicos. Además, cuenta con vías de fácil acceso. Características del Departamento: Sala principal: Con salida a la terraza frontal que tiene césped sintético. Comedor: Con acceso a la pérgola del jardín posterior. Cocina: Amplia, con desayunador, muebles altos y bajos, cuarto de alacena y espacio de almacenamiento. Cuarto de Máquinas: Anexo para mayor funcionalidad. Jardín/Patio Posterior: Con pérgola de madera y cubierta de policarbonato, espacio verde y área de bbq. Patio Lateral y Bodega: Espacios adicionales para almacenamiento. Cuarto de Gimnasio o Multiuso: Versátil para diferentes necesidades. Sala de Estar: Un lugar cómodo para reuniones familiares. Dormitorio Master: Con walk-in closet y baño privado. Dormitorio 2: Con baño propio. Dormitorios 3 y 4: Comparten un baño completo. 2 Parqueaderos en Subsuelo: Convenientes y cubiertos. Beneficios de la Propiedad: * Buena ubicación en el Quito Tenis con todos los servicios necesarios cerca, a 3 minutos del nuevo Supermaxi de la Granda Centeno. * Espacios amplios, bien distribuidos y funcionales. Para más información y para agendar una visita, no dudes en contactarnos.",./Plusvalia_raw_p43_060924_2243_files/logo_canguro-servicios-inmobiliarios_1573061357132.jpg,Super destacado
USD 155.000,Cumbaya,"Cumbayá, Quito",,2 hab.,2 baños,102 m² tot.,1 estac.,N/A,N/A,"En Venta departamento 2 habitaciones. Sector Cumbayá Edificio Aurora. 0️⃣9️⃣9️⃣6️⃣0️⃣0️⃣7️⃣7️⃣9️⃣9️⃣ 2 Dormitorios. 2 baños completos. 1 baño social. Sala. Comedor. Cocina. Terraza 15, 10m2. Area útil 95, 74m2. *Areas sociales* Piscina. Gimnasio. Spa. Canchas Multiuso. Cancha de Volley. Game Room. Sala de Cine. bbq. Juegos al Aire Libre. Cancha de Squash. Kids Room. Ciclovía",./Plusvalia_raw_p43_060924_2243_files/logo_casas-apartamentos_1713029132783.jpg,Super destacado
USD 160.000,Cumbaya Departamento DE Venta Sector Supermaxi,"Cumbayá, Quito",USD 90 Alícuota,3 hab.,2 baños,160 m² tot.,2 estac.,N/A,N/A,"Cumbaya departamento de ventacerca de entidades bancarias, educativas, centros comerciales, restaurantes, etc. detalledept (3er piso) (total 8 dept edificio de 3 pisos) Antigüedad 21 añosÁrea útil 145 m2Área total 160 m23 DormsMaster con baño2 Dorms comparten bañoBaño socialSalaComedor con balcónCocina cerrada, desayunador yÁrea de máquinasBalcón1 bodega (5 m2) área comunal: Terraza amplia con bbq, baño, parque, casa comunal, baños, cancha de uso múltipleCasita para cuidadorSistema gasCisterna1 parqueadero2 parqueaderos de visitasPrecio $ 160. 000Alícuota $ 90 incluye mantenimiento del edificio ($65) y mantenimiento de áreas comunales de la urbanización ($25) Dept (3er piso) (total 8 dept edificio de 3 pisos) Antigüedad 21 añosÁrea útil 145 m2Área total 160 m23 DormsMaster con baño2 Dorms comparten bañoBaño socialSalaComedor con balcónCocina cerrada, desayunador yÁrea de máquinasBalcón1 bodega (5 m2) área comunal: Terraza amplia con bbq, baño, parque, casa comunal, baños, cancha de uso múltipleCasita para cuidadorSistema gasCisterna1 parqueadero2 parqueaderos de visitasPrecio $ 160. 000Alícuota $ 90 incluye mantenimiento del edificio ($65) y mantenimiento de áreas comunales de la urbanización ($25)",./Plusvalia_raw_p43_060924_2243_files/logo_mari-a-de-los-angeles-salvador_1528210855243.jpg,Super destacado
USD 115.000,"Manuel Julián  y Marcos Jofre, Unión Nacional , Quito Tenis","Unión Nacional, Quito",USD 15 Alícuota,3 hab.,2 baños,153 m² tot.,2 estac.,N/A,N/A,"Vendo hermoso departamento sector La Unión Nacional Cerca del Quito Tenis, a 5 minutos del cc el Bosque, Av. Brasil, Av. Occidental, Edmundo Carvajal y Zamora. Departamento muy Amplio con metraje de 115 m2 - 3 dormitorios- 2 baños completos - 2 parqueaderos cubiertos y control remoto -1 bodega amplia de 4. 50 aproximadamente - Sala comedor espaciosa- Cocina estilo americano con muebles altos y bajos, Mesones en granito - Incluye plancha de cocina, horno eléctrico microondas y extractor - Incluye Lámparas y persianas - Master con baño completo con ventilación natural - Dos dormitorios, amplios con su closet - Edificio con pocos departamentos - Gas centralizado- Medidores independientes- Cámaras de seguridad - Barrio organizado cuchara con portón eléctrico - Se encuentra en una cuchara cerrada, con área verde y con salida al parque con tarjeta magnética. - Libre de gravámenes, listo para escrituras o creditos hipotecarios. Precio $115. 000 negociables",./Plusvalia_raw_p43_060924_2243_files/logo_infinity-realtor_1684777183377.jpg,Super destacado
USD 347.300,Gonzalo Rubio Orbe y Gonzalez Suarez,"González Suárez, Quito",,3 hab.,3 baños,167 m² tot.,2 estac.,N/A,N/A,"Hermoso departamento de 3 habitaciones en planos con 2 terrazas privadas y vista espectacular hacia el valle de Guápulo, ubicada en la Urbanización Altos de Guápulo, sector González Suárez. Departamento de 167, 60 m2 habitables. Terrazas privadas de 30, 52 m2 y 6, 17 m2. Ubicada en el tercer piso. Habitación máster con baño privado, w/c, salida a una pequeña terraza. 2 habitaciones secundarias cada una con su baño privado y closets. Baño social. Sala de estar. Área social con cocina integrada y salida a la gran terraza privada. Área de máquinas. 2 estacionamientos. 1 bodega. Excelentes acabados. Calentamiento de agua será con Calefón o termostato eléctrico (como el cliente lo desee) Reserva ya con tan solo $4. 000! ! Te ofrecemos un Proyecto espectacular en donde todos nuestros departamentos contarán con terrazas privadas y una vista impresionante… disfrutarás de naturaleza al máximo aun a 2 minutos del centro norte de Quito. Fecha de entrega: año 2026. Lujosos departamentos de 1, 2 y 3 dormitorios. Excelentes áreas comunales: • Área bbq. • Piscina. • Gimnasio. • Área de mascotas. • 500 m2 de área verde. • Urbanización con guardianía privada. Te ofrecemos: - Departamentos Suites desde $115. 000 desde 57 m² - Departamentos de 2 habitaciones desde $168. 000 desde 87 m² - Departamentos de 3 habitaciones desde $275. 000 desde 124 m² Llámanos ya y agenda tu cita. Somos Nuevas Raíces… nuevos sueños!",./Plusvalia_raw_p43_060924_2243_files/logo_nuevas-raices-inmobiliaria_1713915431843.jpg,Super destacado
